0.000100000000000000	1.47791698961881e-17
0.000100023028502083	1.47745816225005e-17
0.000100046062307284	1.47699947732675e-17
0.000100069101416826	1.47654093480467e-17
0.000100092145831930	1.47608253463961e-17
0.000100115195553817	1.47562427678738e-17
0.000100138250583710	1.47516616120379e-17
0.000100161310922831	1.47470818784468e-17
0.000100184376572403	1.47425035666589e-17
0.000100207447533648	1.47379266762328e-17
0.000100230523807790	1.47333512067271e-17
0.000100253605396052	1.47287771577009e-17
0.000100276692299659	1.47242045287131e-17
0.000100299784519833	1.47196333193229e-17
0.000100322882057800	1.47150635290895e-17
0.000100345984914784	1.47104951575722e-17
0.000100369093092010	1.47059282043309e-17
0.000100392206590703	1.47013626689250e-17
0.000100415325412088	1.46967985509143e-17
0.000100438449557392	1.46922358498589e-17
0.000100461579027839	1.46876745653189e-17
0.000100484713824658	1.46831146968545e-17
0.000100507853949074	1.46785562440260e-17
0.000100530999402313	1.46739992063940e-17
0.000100554150185604	1.46694435835192e-17
0.000100577306300174	1.46646745887265e-17
0.000100600467747250	1.46578460267913e-17
0.000100623634528060	1.46510206445555e-17
0.000100646806643833	1.46441984405386e-17
0.000100669984095796	1.46373794132606e-17
0.000100693166885180	1.46305635612424e-17
0.000100716355013213	1.46237508830052e-17
0.000100739548481125	1.46169413770713e-17
0.000100762747290145	1.46101350419635e-17
0.000100785951441503	1.46033318762055e-17
0.000100809160936430	1.45965318783211e-17
0.000100832375776155	1.45897350468355e-17
0.000100855595961911	1.45829413802743e-17
0.000100878821494927	1.45761508771635e-17
0.000100902052376436	1.45693635360302e-17
0.000100925288607668	1.45625793554022e-17
0.000100948530189857	1.45557983338074e-17
0.000100971777124234	1.45490204697752e-17
0.000100995029412032	1.45422457618351e-17
0.000101018287054483	1.45354742085176e-17
0.000101041550052821	1.45287058083535e-17
0.000101064818408279	1.45219405598750e-17
0.000101088092122091	1.45151784616140e-17
0.000101111371195491	1.45084195121040e-17
0.000101134655629712	1.45016637098786e-17
0.000101157945425990	1.44949110534725e-17
0.000101181240585559	1.44881615414205e-17
0.000101204541109654	1.44814151722587e-17
0.000101227846999511	1.44746719445235e-17
0.000101251158256365	1.44679318567523e-17
0.000101274474881453	1.44611949074827e-17
0.000101297796876010	1.44544610952535e-17
0.000101321124241273	1.44477304186039e-17
0.000101344456978479	1.44410028760737e-17
0.000101367795088865	1.44342784662035e-17
0.000101391138573668	1.44275571875348e-17
0.000101414487434126	1.44208390386094e-17
0.000101437841671477	1.44141240179700e-17
0.000101461201286958	1.44074121241600e-17
0.000101484566281810	1.44007033557232e-17
0.000101507936657269	1.43939977112044e-17
0.000101531312414576	1.43872951891490e-17
0.000101554693554970	1.43805957881030e-17
0.000101578080079690	1.43738995066130e-17
0.000101601471989977	1.43672063432266e-17
0.000101624869287070	1.43605162964915e-17
0.000101648271972210	1.43538293649570e-17
0.000101671680046638	1.43471455471720e-17
0.000101695093511594	1.43404648416869e-17
